#,dataset_id,min(minimumDepthInMeters),max(maximumDepthInMeters)
1029,"""c7d062de-eeb2-42e8-843a-7086e0d14420""",0.0,100.0
1030,"""6501a522-3346-45b4-9e54-21f33ccf8bd3""",4026.0,4244.0
1031,"""a4742f1e-c0e3-43a4-8787-6e0e53975248""",1528.0,2505.0
1032,"""15efe174-2943-4915-b36e-7af39c873951""",0.0,4454.0
1033,"""00f3beba-a517-4cd5-ab24-575aa52779f9""",0.0,0.0
1034,"""598bf9a3-fc1d-4b6b-b43a-8d822f7d5e06""",0.0,15.7
1035,"""59e3e2bb-8724-417d-a6be-d9e2d2db312a""",0.0,0.0
1036,"""301cbca1-2cad-4eaf-b275-775ba8400a84""",0.0,40.0
1037,"""2a70e6f3-0e14-46d6-8734-940091927343""",104.0,104.0
1038,"""b4a2c5e2-16b1-4971-94b0-bb5d7dcafdf8""",0.0,30.0
1039,"""a94140fb-fcdb-4999-b6a9-5aa382d558f3""",15.3,23.200001
1040,"""0e6462e3-28fd-4a90-85e2-34718c6d795a""",0.0,35.0
1041,"""d5847ecb-6f9b-4599-888a-461cb26f8018""",0.0,0.0
1042,"""e05e2c3e-66e4-485f-951f-26dff59228bd""",0.0,1100.0
1043,"""7d6d9150-68a4-4aad-8081-29573eadce66""",0.0,46.198875
1044,"""9afe0ed9-4d76-4325-a3ef-45714dc8afe7""",64.0,2750.399902
1045,"""c9199fb8-fd9d-4137-a3bb-63a127977c67""",0.0,679.0
1046,"""d7976b9a-9066-4bd6-8b12-77ffae85d774""",5.0,30.0
1047,"""7666cde7-83ef-4161-b0f1-798770d33ca0""",0.0,2000.0
1048,"""2ef2c30c-5feb-4fa4-8663-171bfda53c39""",0.0,5.0
1049,"""12817fc1-84bd-49d1-a8b8-789e6e73aecd""",49.0,553.0
1050,"""c5f3e1e4-af88-4990-ba7c-e6b7e7151f77""",0.0,5.0
1051,"""9ff05ce0-80c9-4517-908e-8b16800f0e7c""",500.0,2300.0
1052,"""78ed5ac1-78a0-47bf-aa9a-759e1e22fb3a""",20.0,197.0
1053,"""7e242e5a-d2ad-412e-8da7-682e78afc5d7""",0.0,256.0
1054,"""62fddab8-521b-42b4-b9fe-c0f0f3e2bd58""",40.0,1920.0
1055,"""d87007d2-8d53-4c79-93ff-5ebafebbe6bb""",160.0,219.0
1056,"""af015774-471e-4e5f-a061-50e0a74c4bb7""",0.0,0.0
1057,"""dd1b9626-4dc8-47a1-b928-87e0cecea9f6""",0.0,8.0
1058,"""03d022eb-0db0-4d99-b64f-930766a4b4c5""",0.1,15.0
1059,"""eef1de87-e023-4582-843c-943737ccaa77""",0.0,408.0
1060,"""573e9ab1-78d1-4d73-ab42-992ceeed0638""",0.0,0.0
1061,"""057208a1-7eb2-4ea2-b3d9-988605e12229""",49.0,248.0
1062,"""4945cc97-c830-42bd-aec0-036f74937b93""",0.0,4894.0
1063,"""8ce1b2a9-5e10-4498-a0b6-ed65bc9f2e26""",2.0,2.0
1064,"""8378af97-05e6-4734-bf11-a2f9b2d434f9""",0.0,0.0
1065,"""205def75-ff7d-416b-abf7-d12ac8d5d660""",0.0,0.0
1066,"""b55158c9-9c70-4204-ad07-543cffebf518""",0.0,10.0
1067,"""e6c1ee03-56a5-45b6-aa82-25650d010a6d""",0.0,180.0
1068,"""8e3cd1db-c8ce-44b1-bb26-8c06421304ca""",8.7,22.200001
1069,"""eb92217b-a966-4bf0-9cb8-0973b1f94831""",0.8,36.0
1070,"""0da744a6-38cc-473b-a2ea-b44202272036""",0.0,0.0
1071,"""b920c161-c295-4a73-b9a4-96ab1ab0b357""",2497.0,3679.0
1072,"""3afa6b1c-0084-40eb-9bf4-56989286b063""",0.0,0.0
1073,"""16fbf0e3-a1bf-4541-8b04-bd354678f276""",18.0,4000.0
1074,"""9bc7507c-1513-4d8e-bcae-a8789821d574""",5.0,585.0
1075,"""33bd3b4d-12fc-4041-bae0-f0e053a4090b""",0.0,0.0
1076,"""9087a3e9-4982-4233-b3b0-81ebb945092f""",3.0,150.0
1077,"""c0f9a1b4-81f8-4b74-9a90-a6b42715a170""",0.0,0.0
1078,"""d94cf346-7aa9-466c-8b21-6a435e634897""",0.0,0.0
1079,"""87185722-cec1-49e4-82b9-509f065e5e54""",1.0,1150.0
1080,"""473e9343-66e6-43e3-9e16-b56817578a71""",0.0,0.0
1081,"""50e5cf86-3bb3-4e77-b895-0df2ce025a2e""",80.0,1000.0
1082,"""8665163b-9163-4af2-8ce8-fbe5c9388bcc""",4847.0,5159.0
1083,"""a7e4c440-295f-4fc6-bd95-ddec607d2751""",0.0,12.2
1084,"""283f7dbc-7ea1-4f02-8b94-6bd037ce5b5e""",0.0,0.0
1085,"""199ecfcf-03ba-44b6-9cea-f7d4030dac75""",1647.0,3589.0
1086,"""c519ab56-ccae-49f3-b460-e0d63e32a44a""",0.0,0.5
1087,"""49c38017-decf-4e04-8c1a-0a54fd3fa0e9""",0.0,0.0
1088,"""94733b9b-61d0-40c3-8577-440dd4cb2c41""",133.0,133.0
1089,"""a410a638-2b80-4f66-a0e3-87b9cb280423""",0.0,0.0
1090,"""2677d3c2-d098-430e-bb5f-02c6feaa7c5f""",0.0,3.0
1091,"""ca9998bc-b371-423c-a73e-de2e9e127b96""",0.0,0.0
1092,"""8294999d-3dcd-46d7-90d1-0784a82b614d""",0.0,2.0
1093,"""816c6814-6579-4945-abd1-5e028901d444""",22.0,2200.0
1094,"""16d777d9-156a-477d-b9da-100fc433d43b""",0.0,7.0
1095,"""6a2c5c17-40cf-444f-8fda-c78fa257116f""",0.0,0.0
1096,"""39482a9d-8fff-460b-94b9-00214f57223c""",0.0,0.0
1097,"""43ccce83-1c48-42ee-8d44-cc84175f635c""",1.0,1.0
1098,"""2ed3cb38-e033-491d-95a7-5ae37f1f1904""",2.0,2.0
1099,"""e80bbf0a-9142-4ee8-8a2b-5a0ffebe06bc""",0.2,1.0
1100,"""64d5206e-6823-410a-a327-4913588a251f""",1.0,30.0
1101,"""45980cd7-a095-494b-89d9-4ccdee46ca0e""",208.0,4460.0
1102,"""0d4d29ea-c213-47d8-b48e-7ab7ca806290""",90.0,100.0
1103,"""ea845d5b-a60c-4669-86e1-5124583d614f""",14.0,1650.0
1104,"""ec3076fe-6f5c-4e62-99c1-737f6e73399e""",355.0,430.0
1105,"""c3f4ad36-dd99-4926-a499-d62ac678313a""",0.2,30.0
1106,"""230754a0-ccea-4c10-92a8-568f91d48647""",1.0,1.0
1107,"""b75c9982-d219-4156-8364-b9343f8b43db""",5.0,130.0
1108,"""215e52c6-3ec2-41a4-97fe-5d44c900f869""",0.0,2000.0
1109,"""c7f88ec8-1602-4fa1-83dd-46134d97a136""",0.0,0.0
1110,"""210f1cc3-ac90-468e-9701-67cfae734ac6""",0.0,25.0
1111,"""d0dc72dc-0a2c-42f3-8ef8-e9c21e0d9b76""",4.0,12.0
1112,"""152259dc-9c20-4c1a-9644-8e4b509d4f73""",41.34,2754.120117
1113,"""cc8f28ce-e48d-4945-abfe-9d150a22dcd6""",0.0,3200.0
1114,"""b13cce4b-3894-4e89-82e6-aefa341ec2f7""",0.0,90.0
1115,"""27530a2b-da53-4f3b-98b4-83d4b3e73082""",10.0,50.0
1116,"""06aaf685-c9db-4ff0-b45f-bf7b78df1c2f""",10.0,16.0
1117,"""46389886-a09c-4cc4-bd5b-76ada2157a52""",0.0,6.0
1118,"""e981eab6-f849-4891-8fac-495852829456""",5.0,10.0
1119,"""17e27612-3f11-41b1-8080-bbbc886145e4""",0.5,16.0
1120,"""28994fa2-d07a-45c9-84b7-3fff3d728f4b""",0.0,750.0
1121,"""0724e96a-c4b4-4ab9-adde-ab6bf621b616""",10.0,53.0
1122,"""5b9d8c82-3fdf-4aa3-8eaf-5399902a84ef""",0.0,100.0
1123,"""efa02fe9-6b5b-4173-85e7-912f71921fe7""",1.3,6015.100098
1124,"""50903a57-ee9f-4367-b2cd-0b36dcf4a6ad""",0.0,6979.0
1125,"""2647b5a1-85b7-40e6-ba5d-af8bde46384b""",68.0,5875.0
1126,"""76e20e5d-0bbc-4a0f-90c7-598a3edd4258""",0.0,9.0
1127,"""386ac1f4-922d-4991-ada2-0ce50dfd3ba7""",2.1,53.200001
1128,"""4d8f1db5-182b-40a0-b73d-edd8edd50469""",1.1,25.0
1129,"""7f29807d-c940-4136-9ccd-3baa1e7e9bab""",0.0,440.0
1130,"""1a88b55b-84b7-4b22-ba1c-b845a8d73e1a""",0.0,15.0
1131,"""52e0bb96-d262-41ee-b586-88f4b6242a13""",0.0,20.0
1132,"""3a610615-e7eb-4cd7-8cdd-502debf1589b""",10.0,10.0
1133,"""d6d09a68-4349-49d7-9991-474fb75578e0""",0.0,341.399994
1134,"""2e2b587e-6425-4a75-9dd5-c64c43a77dd9""",1.5,11.8
1135,"""01222525-5c04-4735-8eaa-d31533a48c4f""",2.7,29.200001
1136,"""2c001849-8854-43dd-889f-7130f9335dce""",78.0,1258.0
1137,"""7d73a408-cb0b-48d3-8b08-ae1f25b0b729""",8.0,95.0
1138,"""c4e7e0d6-aef2-480f-8157-134bd1c6b229""",12.0,71.0
1139,"""4e88f9c8-868e-4b0a-bc48-3d409a5448fe""",0.0,0.0
1140,"""dc590428-7a0e-4272-985e-b5ad279a245a""",0.0,250.0
1141,"""b8d469aa-36d8-48e4-b9a3-3e532b1fd228""",2.0,230.0
1142,"""12f5c03c-dfb9-48d0-adf9-e94b5dab00c9""",0.0,33.528
1143,"""31d93350-097e-456c-8e12-8af658c1107b""",0.0,5850.0
1144,"""e32ff326-333e-46c3-87c4-7641aad2fc9a""",2.5,19.5
1145,"""4bdc1f6f-e16a-48b4-b995-b51bd41caa8d""",228.0,1937.0
1146,"""512f12ff-d7f9-49d0-b9e3-b9ceb68d837a""",0.0,0.0
1147,"""4cfae7c6-13a8-4ed4-9a91-3ea4aa64c3c3""",1.0,31.0
1148,"""d9beb060-107c-477a-8807-d1c4ec04aee3""",0.0,0.0
1149,"""27f7853d-48c4-4365-8b0b-158d8fffb7c7""",137.0,5032.0
1150,"""47ce299b-31ca-49ba-87bc-e21fa37258b7""",2.0,90.0
1151,"""c475545f-8fe7-4541-9583-6d609164c871""",3.0,53.0
1152,"""3372a229-1200-4229-a531-220c6c91ac07""",2.6,29.700001
1153,"""23f104bf-b4c9-4144-955d-121c583f20d2""",0.0,6310.0
1154,"""ba2b1f6b-20ef-4968-a63f-264aeffb4d37""",0.0,125.0
1155,"""b028c32d-98bc-49dd-b2ae-038d9bff101f""",20.0,20.0
1156,"""2caa1720-388f-444d-8031-783117fd9f36""",1.0,12.0
1157,"""0a68ba8c-1cff-4706-a031-d3da24eef83a""",0.0,41.0
1158,"""8e256f62-1a2b-465b-9709-dab15fc4bdb7""",1.0,18.0
1159,"""4a4bc032-e738-4102-b67f-445578b656d9""",15.0,35.0
1160,"""747eedb6-dca9-4c9a-849d-618bffeaa18f""",10.0,60.0
1161,"""1ed6515b-6587-448b-8987-1646acbb4641""",0.0,200.0
1162,"""12a9b8a9-845a-4dba-8f64-6a6fe48cfe44""",0.232,6.1
1163,"""c71febef-1155-47c8-a9d1-bc46f911d2e9""",2.5,12.4
1164,"""1931f1a3-0b4c-4a72-9721-78f9270455f7""",0.5,1.5
1165,"""443fde8d-61ca-47d6-8246-1c150d5e6166""",8.5,13.0
1166,"""505417d2-d322-4074-b52f-a45cdd35c399""",1.5,8.5
1167,"""5db2ffe4-8764-4647-9271-467192832793""",0.0,4750.0
1168,"""2e64d936-f31a-4dab-a40b-41422870e37c""",0.0,10.0
1169,"""4fd95328-42c6-44cb-9347-64282f4946d5""",48.0,3610.0
1170,"""e79bb430-0145-4b13-bcf9-89024cfe64ee""",4.9,34.400002
1171,"""969cc685-b8dd-40ac-9419-7ec65a50820c""",7.0,198.0
1172,"""c75ed3c5-f376-4115-8a5b-54a6dfc369bc""",20.0,2340.0
1173,"""10b213e6-a9c4-459e-a40c-ef9edc461b97""",-2.0,4011.0
1174,"""97a463ca-88d1-4a69-86cc-7ef98bfda4f3""",0.0,27.0
1175,"""92b694e1-1534-4d37-8e11-3c2c6d2d5edc""",0.0,200.0
1176,"""3a0479b0-1dcc-4026-a02e-2672a0181fe7""",70.599998,209.0
1177,"""6674b962-d4ba-4379-991a-6989a9983191""",0.0,482.0
1178,"""f7e3baa2-48c9-47d9-9219-0a457615d610""",11.0,1482.0
1179,"""bc699d5e-059e-4a45-bc0c-18a0faaa295a""",27.0,390.0
1180,"""7686d78d-fe4f-4e22-81d1-18197b5f76e3""",3.0,200.0
1181,"""d6fcd171-ee34-4fba-b03f-78290accb814""",1.0,1.0
1182,"""0b3b51a1-35e8-424c-a33f-7631d16397fb""",-1.76,-0.51
1183,"""2a9b0eb5-8000-44e9-b985-be11c228e343""",0.0,0.2
1184,"""4c130a18-8fa7-4cae-b710-00da365d7f34""",36.200001,82.800003
1185,"""f17d8dae-4125-4a45-a491-81f8d018e19c""",0.0,1020.0
1186,"""726e33e7-6415-45ae-9d20-7c9a60e01343""",0.0,496.0
1187,"""1764b492-c904-456e-bcf6-bedffc86a10b""",0.0,1000.0
1188,"""9a4a4965-94de-46c4-9c35-fe3e815dcc23""",9.0,168.0
1189,"""dd67ceb5-86b4-4841-a223-e668c1909dc6""",0.0,200.0
1190,"""ae5e77ae-4df2-4559-9493-43be535d250d""",1.0,18.0
1191,"""f8c046f0-e8ae-49f5-b94c-f78809a8b7dc""",0.0,2942.0
1192,"""df52b4e0-689d-48a8-b325-5c641e17c060""",1.0,120.0
1193,"""4b6cd9a9-a8eb-41dd-a08f-3283a2bed347""",0.0,37.0
1194,"""7da03e8e-e9b8-40f3-bf15-ce8113dd8038""",0.0,1938.0
1195,"""6f44d12a-ce3a-4589-9b3a-69234ee207d1""",9.0,686.0
1196,"""36693923-2abf-4237-8154-8016f32844a0""",1.0,28.0
1197,"""d6d6fe4c-425f-4ce7-bf28-7a6befaeb413""",0.0,6500.0
1198,"""679cb1fa-3d8d-4f22-bab0-8ca2971a96ce""",0.0,5340.0
1199,"""f378dbb6-0513-4a1b-81fb-075a985fef97""",0.0,32.0
1200,"""b0a7add2-dd9e-4020-9ca4-5df048c8f6a2""",5.0,5880.0
1201,"""b7361f4f-d299-448c-9b78-c40aaaed7a69""",0.0,0.0
1202,"""2f2436fa-7f4f-473e-95cc-4caaba46744c""",7.0,7.0
1203,"""5e5197d2-8a17-49c3-9197-758091a2cc48""",0.0,100.0
1204,"""88f8139e-37a7-439a-9de0-10aedd9a75a5""",1.0,1.0
1205,"""5eadc9bf-ceb9-493f-ba9d-04e62870766e""",0.0,35.900002
1206,"""57137253-09e7-4987-9ef5-36dd03e8b981""",2.6,29.433332
1207,"""26866583-f350-4d53-8fc0-c3eabb886aa5""",0.0,78.0
1208,"""accd827e-e428-4262-b289-be8064e0434d""",2274.0,5194.0
1209,"""28b3b579-c7d1-43ad-8cf6-3e5d6b3b2016""",-0.4,25.6
1210,"""46e3d7b1-12a6-4386-965a-85d1daf68e20""",0.0,15.0
1211,"""bf7eff1d-ac5d-4796-a887-cd9789e63668""",0.0,155.0
1212,"""b1cb8e5f-17c4-4bee-bead-8cfbad831dae""",40.0,115.0
1213,"""cd902fc8-f52b-4bda-95b8-a6782c1d0953""",0.0,4500.0
1214,"""625a9e72-e783-46fc-9248-60a7cfbc9ce0""",12.1,106.0
1215,"""e72b87e0-6a52-4e94-a0b0-f0401d41841f""",2.0,5330.0
1216,"""189997cf-a752-4ec1-8e36-cc1f61c28049""",5.0,35.0
1217,"""5080b123-3bcf-4be9-85cd-39eb81940fb1""",0.0,5339.0
1218,"""56b8f5a4-3912-4be7-9cbe-ef46e3e4946b""",0.0,7.2
1219,"""0edaa9e1-af7c-4baa-bf11-5e1c7334193d""",2.0,13.0
1220,"""a03764a6-2035-4dac-9def-0136df8936de""",1.5,25.799999
1221,"""10db7356-f05f-4b72-96c2-0fbf0490f8e8""",0.0,125.0
1222,"""8a361a70-efcc-4eef-969e-d5049c026861""",0.0,21.799999
1223,"""554826ea-46d5-433d-b2bb-f4000b37123c""",12.0,40.0
1224,"""3fa28b9b-9117-4e17-b77d-63de04622f3d""",0.0,150.0
1225,"""3f424661-13b8-4008-8600-091bf43037ad""",0.0,0.0
1226,"""1519005f-c8ca-43ad-85f9-2575d5ecdf82""",0.0,0.0
1227,"""b58c4257-5756-4090-b15d-e33d1f0d85cc""",0.0,4.6
1228,"""56e153b6-9480-4bd6-8875-f3871d41dcc8""",0.0,0.0
1229,"""2989b6b8-51bb-4591-8d65-d1c72269fa5f""",37.0,77.0
1230,"""2dffebfc-8132-445e-a127-3a360208a7b3""",7.0,150.0
1231,"""0e8d9174-1341-44ae-9dd1-9e89f558a2d9""",0.0,0.0
1232,"""d915a4e2-9263-4bd3-b827-2ebccd293bfb""",1.82,3.65
1233,"""18eaa38c-8581-4570-a979-365b70b8db6b""",0.0,10.0
1234,"""4a840d4b-75c5-40aa-8414-446be8dad50a""",235.0,2194.0
1235,"""f8d7fcf4-1b2c-4a11-a7c1-7b41fa04ad67""",540.0,4273.0
1236,"""b3c3d0d0-ae60-4fae-86a6-5337710d4924""",211.0,2080.0
1237,"""0001aa41-e3e4-40a0-9193-9a5c81c627bf""",905.0,5025.0
1238,"""ff52e479-540a-46c2-bf6e-d93e3d35440e""",2.5,60.0
1239,"""547594d3-8bb3-46de-ba09-1e1f0ed6d629""",0.0,1000.0
1240,"""1d3d2e69-3256-44c4-af75-ca6491f795c6""",0.0,27.7925
1241,"""055a97b8-3a3a-4f68-8bbe-f9dab0646d32""",5.0,1000.0
1242,"""696d20b7-1cf8-4b81-b57c-6c99acf772d5""",0.0,4276.0
1243,"""c9d0624e-0bf4-4044-a828-9a25e81cf587""",0.0,10.0
1244,"""3dbbeff2-2801-411f-80e5-438222f1aaa4""",1.0,1.0
1245,"""b8c8ca99-a5f7-411d-a6a5-35eac32f8293""",153.0,1772.0
1246,"""f46e2ed9-e659-4fc5-b660-7e60ecfaf363""",0.0,5.0
1247,"""0fe15290-30c3-4caa-a8e9-0c194ff6b84f""",0.0,31.0
1248,"""62b1e8fb-fb6d-461a-870c-a6445815112d""",0.5,7.0
1249,"""d1b61ade-eb7f-437d-ada1-1cf2298ef4e9""",99.0,1075.0
1250,"""b795fd5d-71ab-413f-9bb6-90d803dce53c""",0.0,30.0
1251,"""4b268c92-9b4f-408e-b1bd-70dc45b0edf2""",0.3,774.0
1252,"""f5cca63c-2842-4146-b095-7d34e7aef236""",0.0,750.0
1253,"""f57b1db4-31be-4a1a-8828-9700664f7130""",57.0,577.099976
1254,"""a73554ec-814e-46e2-bd09-e1fd0224431b""",0.0,100.0
1255,"""67227f08-b739-4b8b-825c-2206726f2818""",5.0,1100.0
1256,"""f9ad999f-6460-404f-a594-189bafe3b52d""",43.0,470.0
1257,"""4f2d2760-9edd-416f-b105-355957fc1f22""",1.0,20.0
1258,"""c0f1fca5-47dd-4ba4-8825-112969e2941d""",5.49,16.0
1259,"""34c50cbc-55f7-48aa-9974-45e973f74cff""",18.0,3003.0
1260,"""b8fef81e-4f6a-4093-959c-6d382235403c""",0.5,30.0
1261,"""15450cc0-d3a9-4ea6-a169-55bd7cc7e83c""",0.0,70.0
1262,"""f1f3cde3-8190-493d-901f-d95683e8925b""",0.0,150.0
1263,"""667df9cb-b7ee-4f81-ae7e-b49ca5b2005e""",10.0,1389.0
1264,"""79669979-78b1-491b-a562-f218806d51a8""",80.0,3010.0
1265,"""cf674a5c-d45e-463b-b6bd-327fa6a58d6c""",1.5,15.0
1266,"""47edd06e-212a-4677-9abb-6384a0cac20a""",0.0,23.0
1267,"""0c1b716c-e950-40b1-8dc8-2345bb28636d""",0.0,0.0
1268,"""acb3f792-0f33-42e1-a2a8-28eb681e8cdb""",1.0,1.0
1269,"""f1cd91d2-12e3-4ccf-a074-ead1d659019f""",6.0,14.0
1270,"""eb7eea58-e79f-4bbd-8296-c366270ac61f""",22.0,174.600006
1271,"""44513b57-0963-4668-a2ff-5f55c90fbc1b""",0.0,1500.0
1272,"""828e9105-c042-4848-adbc-69b977d10657""",0.0,150.0
1273,"""7faf5339-04a6-4c1d-9770-62c42f8d2934""",0.0,75.0
1274,"""c52d1311-dd2e-4761-a6f6-1ba9a28e0c66""",19.0,41.0
1275,"""fc18744b-4e55-4acc-8785-c29fb6692b34""",105.0,1885.0
1276,"""e70adc9f-c4f3-4685-a5f7-5ba8e4a6da14""",0.0,30.0
1277,"""78819b2f-fee1-4b51-84ad-6b3777a06ea7""",1.5,17.0
1278,"""20f08cfa-97d1-406b-8723-50075ee006c4""",4839.0,4851.0
1279,"""88a6a211-96af-4615-9e9c-2c21824b4f18""",0.0,182.0
1280,"""754347ff-b193-4665-8fc1-9792e3c1da55""",0.3,1.0
1281,"""30884b6c-e8e1-453c-af20-7ed8318489c6""",0.0,0.0
1282,"""b4853d39-b86a-43b3-9ad4-b8e84d95fd6a""",4007.0,5045.009766
1283,"""c0088422-0a1b-4b8f-8697-a149c79d015a""",3.0,3.0
1284,"""357e9435-8b35-4ca9-a674-d3df0b32f0d0""",3.0,24.0
1285,"""a47ec11c-94b0-479d-b186-a5cdf82c5a95""",1.0,11.0
1286,"""162aa046-c8c0-46b8-8600-23fd93a0acc0""",0.0,1500.0
1287,"""82d07a33-4a76-47b2-a197-a44ecafe6a9d""",0.0,7.0
1288,"""b9efe6e8-dc63-47ef-a9c6-de82936746d1""",2.5,5.4
1289,"""7fa785bd-da15-43f3-8b74-2ccc76396381""",0.0,140.0
1290,"""ba7341db-d533-492d-b52c-569b1fa806ab""",0.0,5.0
1291,"""d3f7166f-ba4e-45f6-a60f-77a15b04b4de""",8.0,15.5
1292,"""9656db40-e4f9-4d8f-9023-38c7782efd9c""",3.0,31.4
1293,"""f0f0e6fd-5bdc-45cd-a3b0-1b65bb225b35""",0.3,17.0
1294,"""5a39f604-b31f-49c1-acb6-e9a4f97e236f""",0.0,2.8
1295,"""c6074074-a95e-4edf-9e6f-7840583ca717""",0.0,70.0
1296,"""190f3394-a704-413b-a430-26b91a555dcb""",5.0,10.0
1297,"""7dc633b1-f652-4cc4-8d89-5bfa7e208ed8""",2.0,3.0
1298,"""cec1a388-fde3-4cf4-9cba-22419f0fa5e8""",0.0,40.0
1299,"""6360f4c6-98b5-40e2-8cd9-a708128acad7""",0.0,149.0
1300,"""edc098b2-8b70-4f61-a86b-4955414bdd07""",0.5,1.5
1301,"""83339d6a-7519-40fe-ba06-f122828641cf""",8.0,5631.0
1302,"""c634ccb4-2c2b-4e9a-a1c3-556977ec2bb5""",0.0,200.0
1303,"""13ff4ab7-0427-4a2f-8d9e-ed89f65d5120""",0.3,1533.0
1304,"""140dcbab-d94c-48d5-94aa-221190cfbbb9""",0.0,3400.0
1305,"""62f819bf-7960-473d-9f95-ee9a5bc2e25f""",46.400002,230.0
1306,"""3b06674d-555f-4a67-8bd2-ca9c9f0755a6""",0.3,23.0
1307,"""ff262d96-c716-4ef8-a651-4898972e82c6""",0.0,33.0
1308,"""544ffde0-fa23-4185-8a05-eac1d48edbe2""",0.0,4000.0
1309,"""e95090cb-47c7-4789-81ed-e6714095def3""",0.0,5.0
1310,"""9e2005b5-0e20-4701-bbdb-bd441bd65ea3""",0.0,50.0
1311,"""121a0ea2-8014-44bb-b5f9-7b1c06be4691""",0.0,32.299999
1312,"""40042b74-3af8-47b5-9bd8-3f3be34c6f8d""",0.0,0.0
1313,"""57ac5043-f20d-49d4-b069-32ad26023b0d""",0.0,182.0
1314,"""1633768d-17b0-454a-8d32-be3500a84a9e""",2848.0,2848.0
1315,"""de2825af-7d83-4585-b6cb-118cff3774cd""",0.0,84.5
1316,"""d7bf65ae-d272-4ee1-a296-d4f33bca827e""",62.0,1065.0
1317,"""05bde978-ec4c-419b-92cf-94e267e750ad""",0.0,200.0
1318,"""2d1d6d9d-23b9-42ee-b9c4-260d4190e4b6""",150.0,268.0
1319,"""80f841cc-500f-44da-a205-899ed1b8fb01""",0.0,28.0
1320,"""813a1173-f0b6-4494-a706-23d2893101cc""",0.0,7.0
1321,"""02a79cb0-af67-436b-939b-117553a63a90""",16.1,46.400002
1322,"""fbfac8c0-0881-4866-a0e0-297022c8999b""",0.0,0.0
1323,"""7803e742-5130-41cb-9bc5-104f9ae77d8e""",0.0,0.0
1324,"""9584c4d8-f0f0-4866-9d51-04d9398189ef""",0.0,40.0
1325,"""4f60cfa3-fc7a-4b0d-9dc6-bb5c6480ee3b""",4051.0,4182.0
1326,"""0931cc57-5428-407a-9c27-f136147aa9f8""",14.0,107.0
1327,"""7a5cbf67-fbe0-4828-85a5-52b629d01d4f""",4902.0,5171.0
1328,"""065f0e0e-049b-4bf7-b249-3c76a652e0a9""",0.0,37.64447
1329,"""443dc75f-b127-4dfe-807b-0604c46edf14""",5.0,8.0
1330,"""af895fc1-6a78-4e40-b4ba-29e733ed83a6""",0.0,1600.0
1331,"""f8d5bd7b-6e04-408d-acee-81053c45d2be""",15.0,1269.0
1332,"""c43d814e-5719-499d-a801-ec5759db222c""",0.0,0.0
1333,"""14a2ca00-2e7c-4481-9817-2e84ae52ac2e""",0.0,2.0
1334,"""c63c3786-55b3-4b16-90df-455d3f759e39""",0.0,67.0
1335,"""38834776-d4a3-442b-82ea-726054c6dd28""",5.0,500.0
1336,"""825c0a69-1b6f-4d25-8672-8d4c717d0d3f""",279.040009,2058.189941
1337,"""628600f7-1580-4c0e-b1b3-acb5c5613966""",50.0,464.0
1338,"""4ac9f38d-51fc-44a0-9e7b-c8a90c920478""",916.0,2542.0
1339,"""020352fa-d27d-4875-99bb-120f896646c9""",0.0,0.0
1340,"""29b31b96-5dfa-4d7e-b218-28126d37999c""",0.0,40.0
1341,"""3cb562c7-59b4-4f8c-ac62-fc49fc7ef79b""",0.0,1.8
1342,"""cc62b9e8-dd4a-4638-8061-b72721568e33""",0.0,13.0
1343,"""b77e4cce-7f97-446a-bb09-67db4f495f7b""",1.5,41.0
1344,"""7b10ab45-4e68-423f-ae04-0ebf66cd2030""",7.0,110.0
1345,"""689ee463-979a-4c08-badf-6a11eb53d7ff""",3.0,101.0
1346,"""3143660d-cba5-42fe-b5b1-f998c5dfe2a9""",2300.0,3700.0
1347,"""c44d7dd7-3b85-4b64-a9b0-b7b78288958d""",3.0,11.0
1348,"""a76162ed-b914-448a-8137-c355ffd8c0c5""",5.0,18.5
1349,"""a4afb352-a688-418f-861c-aa549427a28a""",0.0,0.0
1350,"""899c1884-4319-402a-81cc-8b3315f6082b""",0.0,280.0
1351,"""3f167335-5de1-4489-87c0-b7249a3d2f1d""",0.0,10.0
1352,"""b2ec3329-c523-48f4-bb8f-6462bc8237d3""",0.0,50.0
1353,"""f5c1c99a-93ee-401e-94c9-409db8c908bf""",20.0,3683.0
1354,"""d18d8386-a08a-4459-98f1-c95220847bed""",0.0,100.0
1355,"""7f343e51-1dc3-435b-9c5f-cb60d58aee3e""",0.0,0.0
1356,"""bf61e5ae-4fac-47f5-b744-d083fdb9be72""",2255.0,3176.0
1357,"""2861ebc0-ac05-47c7-a150-df8cc6bc64b0""",4.0,202.0
1358,"""ebdeede8-dd93-4e2f-979e-e097bd516dcb""",0.0,1.0
1359,"""1f80810b-54d9-4b5e-bd63-3fb9736c2f46""",1.0,545.0
1360,"""0681f804-ea29-4fef-a9d9-ba617ea76d0d""",25.5,25.5
1361,"""e56bca5d-49eb-4f0a-9585-7aa2854d4e25""",3.0,100.0
1362,"""d8634135-090e-455b-8d98-c319bfd7aaed""",40.0,570.0
1363,"""c07711f4-a3db-4868-8382-b27407bf9b64""",18.290001,365.76001
1364,"""13afda68-30f9-4d62-88b6-c1484423b55d""",0.0,0.0
1365,"""ab0ec05b-c288-46e8-9813-255bf4975e46""",0.0,1250.0
